hotel_id,hotel_category,hotel_name_length,hotel_description_length,hotel_photos_qty
8fc63d9faa23b77bf3eafa35ea299fbf,69,57.0,691.0,3.0
9a72ad95d352929c82156022594ba8fd,50,31.0,1076.0,1.0
fb3ba30063cefb12de27080bc09a8965,18,56.0,1143.0,3.0
11e5a9ddea8dc96e802340496f6bd860,6,60.0,458.0,1.0
20f4beb1a0f6aad75c004434f65dfa5d,19,51.0,729.0,2.0
3bf0e89feef39ee3938334083cfbfb22,2,39.0,1620.0,3.0
5280bc4978a427f0f95cbd4e18a6a943,11,54.0,450.0,5.0
9e61c9115d70c8267c00d1c133276254,69,52.0,425.0,1.0
03e15a3b980c1505ed03b29ca1beec2e,65,43.0,656.0,3.0
18c3f21314a9aff852c8c9866b2ed616,69,51.0,512.0,3.0
e2ca6c0f6530af830bda6dae563a94ba,28,52.0,629.0,1.0
c8b673b41ed414984b463b17b4d35dcc,37,58.0,579.0,1.0
b75382062d23bcb4e995d67467df52fb,33,60.0,244.0,1.0
a71b756d23d98d0e53e01fb07c78931d,28,44.0,179.0,1.0
bb80def7b3b28087e0d2078d8a83294c,7,21.0,278.0,2.0
0ec16ede0ad489ed63ae8b2766c79971,42,55.0,135.0,1.0
a5e47258817e334be1de90a658a4ae24,33,36.0,735.0,1.0
a745aea9ee9164cb9eafd69455f41626,29,41.0,408.0,2.0
489d33ea5c721ab2e14c3e935c981d34,58,54.0,524.0,1.0
bc33200d89dfc1276a729dd5d427a0ed,37,50.0,192.0,4.0
b88c1a219c21b1af6b99895b960f25bb,69,42.0,231.0,4.0
4e73e34057dc92cfbec8f57335e06d8d,38,59.0,273.0,1.0
5f31e165a805a0c68a2124e2e9044c01,6,58.0,1198.0,1.0
14ed8bb8addc25344848ef751555187e,28,58.0,676.0,1.0
c235d715e00822023d8a4dcef7b30f48,18,52.0,438.0,4.0
8e73a335bbb0ba2253d0c9b402a7e9f9,73,51.0,836.0,3.0
c6bffed15d6cd627121fb818386c9087,73,60.0,198.0,2.0
964df616d5206807cd84b95b73d15d46,32,43.0,647.0,3.0
e4c4f2faecacbf9aaf5096fda9a1e131,17,59.0,2032.0,3.0
eb95d330765208c63b798e4e153e7141,14,55.0,587.0,2.0
3ef454bbc241416e74010fe922b7f7d4,69,45.0,429.0,2.0
bab76209342bf6ca5888a242876e3a83,6,56.0,281.0,2.0
487b13988e0241beaa7fa089ca6d10d1,27,46.0,1047.0,2.0
cf604270221efe1d1b9581e02af7d00f,24,57.0,459.0,3.0
3214d33817b4bc554f392509088408e8,7,55.0,3059.0,1.0
a7b2b5dea9e41fb29b721093033b785d,28,55.0,317.0,1.0
b4bf7605e36c5913b91eb99740867136,22,59.0,514.0,2.0
7c539ab6533e3611da02b648f3c5707e,28,57.0,204.0,1.0
a97e9064205459977e6c00a8c742ae1d,2,38.0,581.0,1.0
b9dab05d4540ba00f35f0880ff130542,40,36.0,694.0,2.0
5dd2c23cb61ca09a4cabcadf3aeced9a,73,56.0,663.0,3.0
558147f3aaca424c13a1f89060678f4b,11,60.0,81.0,1.0
ab3f179a666e101d5984b13191f14955,71,30.0,227.0,2.0
f8b50eecc5e0fa4348f9b0ee95ce8b1e,69,59.0,2993.0,1.0
bd9475fca9e9937e7663c4a70e0a12b4,73,44.0,350.0,1.0
6eecd2369c50d0b04b8c7201e0891f53,27,28.0,1487.0,1.0
e4fad5609f005fd721b45dcec4bd1aac,28,60.0,234.0,1.0
716357095ed1a25850320b806731ce59,21,37.0,694.0,4.0
d0333c69ee70565973709bbfb60a0c8b,7,56.0,2010.0,5.0
b050877c8a7c28d7525fff3377c7e76b,69,32.0,362.0,2.0
01471d9a505e7389d37cec09725da5ed,69,52.0,1197.0,1.0
7f0350b5752cbe45182ad3b6ce77f3c9,2,44.0,262.0,1.0
bddd0ebf8ad8b4732d1b498cd3776d33,6,34.0,252.0,1.0
0f0b86b1d3aeea60f77a0ad9914796ab,63,44.0,755.0,1.0
04e95045d59c6369917d7efb82beff35,33,50.0,762.0,1.0
3c76adbf95a90d402fded27cbacf6a8b,69,63.0,103.0,1.0
39d8803e8a1085e419720c95d5aca740,29,46.0,433.0,3.0
12776c6cc70d802d451453530ea41592,28,41.0,187.0,2.0
fea5b27532628c987f4b49a6f9d3ff69,73,60.0,847.0,6.0
64901f5a528e0e3b7f9807b118bfa0f7,11,24.0,136.0,1.0
ae3a1e08a074cbfc9a887c88ed4fc8c3,7,58.0,1348.0,1.0
46a2a0d9cf193511d2a916f2d36fe5f5,11,58.0,135.0,1.0
e80c7cb083d509fd5535c954f7278e25,71,34.0,456.0,3.0
b0efeff5f50f20b2ff4cdd511d7209cd,11,58.0,720.0,3.0
bfdd94dc43f5ac3f8963cc2634460dcf,28,55.0,184.0,2.0
a045b516c561e4be61e1109e5fb63276,69,56.0,332.0,2.0
2b87638f75da7b9cae50e3f0b2aa0450,18,45.0,664.0,1.0
2996451f878f52e83d721e74dc5abb26,10,58.0,423.0,5.0
52c87a4900fba51ee5b0580a286e053c,6,53.0,1429.0,10.0
68babe7473b5eccf0fc60766c6a78e07,6,60.0,357.0,1.0
59ae43ada77182d840bfe05de8c1ac32,7,60.0,1090.0,1.0
9407d32a1e066937b68fd1b474c650cb,29,43.0,548.0,3.0
7abf56905fc9ab415328908de283634a,2,40.0,602.0,1.0
6b92f8c32d685012a6ca873fc3d2a618,38,57.0,319.0,3.0
b2c9d0ebe936dd613b3984688f3c2725,28,54.0,704.0,1.0
7c67fce4e6783b5be29b56346f1622f6,6,60.0,2063.0,3.0
a75b7ba0080d94dc632fbc23d86a0708,7,37.0,634.0,2.0
714cb50dddc30b4101c2d110366dd24a,69,32.0,1961.0,1.0
0425821f88bfbdc9e907a31164c17af7,18,44.0,282.0,1.0
82d125743aaed57ed22276e9ed23a305,17,60.0,624.0,3.0
c7c383db840003051d81153477030902,28,54.0,611.0,1.0
2147f90098cc9615de73bb948952479b,10,50.0,685.0,1.0
bea2f4575a3011e84a687999a19b6168,28,40.0,324.0,1.0
14cdc52a0211f27c12e172bade9db168,69,53.0,2267.0,1.0
0e47f3328f86002eda80b6332121efeb,40,28.0,696.0,2.0
400c6b383297c388eb3868813e64813e,19,54.0,2471.0,1.0
ea007c6c8d7ef9a790bcea4f4b5a820f,2,31.0,694.0,1.0
34a5fb6a762ef17d912e056fc939c785,6,53.0,87.0,1.0
fefd5a306f6633725f3aed590d98754c,28,59.0,186.0,1.0
38777302175f209dcfc4ec9d09d82a68,,,,
632c2a03243557d549162c1a60e671a6,69,56.0,898.0,6.0
27f592327ee58f0fcf1885d15f0bcf8b,69,59.0,417.0,1.0
17932b317d99e416c04ee79717782a93,6,42.0,199.0,2.0
a47a15770520ad12d9ea77c2f2368645,6,61.0,603.0,2.0
58267d8cac8b2afd6e288bbcd1b571cd,17,63.0,842.0,1.0
addb22d00c140856b180f5d9b4dd44ec,28,53.0,729.0,1.0
6af0e0679ce35e818b4b0ad5365b4fc4,69,59.0,355.0,2.0
7624c931b3abde02b5d81903d7ad0ce9,65,48.0,259.0,1.0
d0607fc9074feb78fa8d8cc959ecf1e9,67,55.0,325.0,1.0
1c44f69d9f7eb073c1baf34e5237428d,41,46.0,1111.0,1.0
3bf254bad20d5155cffb99d9ae64e116,33,59.0,314.0,3.0
4c4fc6fe001224b21ba8d5536c142214,6,25.0,175.0,2.0
be08b341b3d6228779d2a80ab9491894,33,38.0,251.0,1.0
d87a760737226d3771e1782c637641ad,34,31.0,338.0,3.0
fa8873b1ffe76fb1b7cc10f1c6d339a1,69,55.0,3956.0,1.0
3ac8d9f6d82a10031c0cff8f6ec909e0,19,54.0,1594.0,2.0
c92c46ebabdc8f613acfae537f98ab3d,7,58.0,1419.0,1.0
543139864511e4f41b9400aed093290e,28,47.0,302.0,1.0
4ebcfde8d0c8991e8b1f39bb610e045d,69,41.0,786.0,1.0
eb68896a77f4095dca55dbcc9701d977,29,50.0,520.0,2.0
e936ebe608daef14a2d21be96ebb16fa,2,56.0,306.0,5.0
41c0e497d35a25a8be1cc631678c229b,20,60.0,339.0,1.0
14ddd78124fd38f3433155e4f61b6065,34,51.0,1325.0,1.0
fc25842366a7c68fb961ab301df9ab26,33,51.0,404.0,4.0
0dd2136eb2f4c5f384729dcc20b00ccb,6,46.0,192.0,1.0
6806006602c5853b00ab5f7fdffc0b40,9,39.0,749.0,1.0
7a742999e65c1902761fee07af600081,69,53.0,852.0,2.0
7eeec87be2414ac629ee0b947a413495,2,57.0,1370.0,1.0
d166c3fb2507956c630c1d0f87c3cce0,16,58.0,415.0,6.0
781b16e4fff575395c18e7aa61e91437,6,59.0,413.0,2.0
83ae3eb96fe5bb9d9be682f57f97ebc9,28,46.0,522.0,2.0
dfe80f249d215c3e5f9a4b6d2d19e5d8,28,57.0,329.0,1.0
aca25e1f0ab28d16d7270308239dc16a,25,60.0,780.0,1.0
1f9c1598c0ad3166988e93d5c17124ca,18,60.0,1599.0,3.0
832923ccad790506d6e0385ca3fd09ef,14,50.0,1463.0,3.0
46d73050e946641da83731dd5544cd96,2,58.0,459.0,1.0
6e39b65ff56203117e93bcbe20adf2a3,69,52.0,847.0,1.0
0f3c376518263b3f71424df2e53dd167,28,53.0,236.0,2.0
4bb4a60a862baaf7a60a5845ed008268,,,,
f25e699ca0a2a83a6c3a249b816fde71,61,51.0,93.0,1.0
49012785d88313194cd576d226e5b7d0,45,58.0,296.0,1.0
4703808e8ac484d6abe2073353895a65,14,56.0,1143.0,2.0
484ba135893f2b51c8b875096621538f,7,50.0,3929.0,1.0
2ffabb4d6cd430dfc71d85a5180139c4,11,45.0,841.0,5.0
ceeeff3e9c77fd9d36cbfdbf24b32d9a,6,52.0,1786.0,2.0
f1aa6feb022f534f7c73de98b01e6ebe,20,54.0,756.0,1.0
7c33b8299b4a7ef57599b3436add9bf3,7,50.0,252.0,1.0
55405dd7811b48e500d9f263e4389cea,38,48.0,856.0,6.0
e5fd080b96ce49afc6c943f29ff76d9e,69,59.0,1299.0,3.0
2eb834f5673cb75df8537f92e9575efe,29,55.0,744.0,2.0
1719362daf498003e6ad41774f0aa1e9,,,,
8d8ffad53e2e35282a2020221c9e2d3a,6,50.0,531.0,4.0
0b381d8abd76d0ee747370fbf011deae,28,58.0,144.0,2.0
0e95d7546794ee5170baf0df93c36bbb,28,55.0,92.0,1.0
23baee10041f5a964cfcbd1532442bee,33,48.0,1235.0,2.0
84b489ca78da2bc08d5a497f3cf6e1c5,36,52.0,1862.0,4.0
7911ac90d162896350083e8ca099c430,73,47.0,790.0,2.0
1ba53ea15b7fc5858a5fd7b518b18446,28,60.0,460.0,2.0
a98fd19e20d996462cc8a2f0a41fa03d,14,55.0,444.0,2.0
d3315374db44d7860e25da8db75af9ae,49,48.0,461.0,4.0
cff009a184b071b7c9252e288007b869,10,38.0,471.0,1.0
5cba15ada7cd8fd87ac71b0dc2e71ba4,69,59.0,247.0,2.0
daa0bf5e31e9ac3ba8fba86e0cb61dc7,2,36.0,2016.0,2.0
278dff98e415fce685cc77b536f5439f,28,36.0,432.0,1.0
ce7321c209d5ce9932248c4e18af17f3,71,28.0,177.0,3.0
d742be8facca9ff94f9aa436e9804060,73,57.0,1291.0,4.0
5d9f4c946921bd51a5b797426e318650,2,43.0,230.0,1.0
b80f170dbfc737459f401902b8f110eb,7,40.0,789.0,3.0
d60ea13524c273da1610691072b0e0e5,73,43.0,481.0,4.0
e06b0b2ee40cf5b7939626bd59d7bffa,50,33.0,1197.0,1.0
43608c2949226ad2f774845f24b4132a,10,27.0,708.0,2.0
961061c1358bab8b90730baf124ba93c,25,50.0,447.0,1.0
3e4996b725323a1d704fb8b87e6cf7eb,19,53.0,431.0,1.0
f5f3187f110c0e9e40a02b3373d1ed7b,,,,
a04ccb8324bf0ea4384c1860189a4eac,7,63.0,1192.0,1.0
93f3092fb7b3ba13588eb20dff2518b5,,,,
a0754e0f2c40523478a4075df96c1f14,7,49.0,484.0,1.0
fce3ce0ba91596db04910bed8c199ae0,20,49.0,645.0,1.0
4196ecb182e719d9bacd0628ae4d56c6,18,60.0,1217.0,2.0
daa0cd1dac4f4b1969ec598b977e5f8a,12,37.0,1907.0,5.0
dfecd33a2424a1c617d251f50f45d42c,28,55.0,221.0,1.0
43ffa6af39caabaf4f8f90e0d3a23679,6,58.0,2128.0,2.0
03252e477b08445cec4016f3b29107ed,73,56.0,871.0,2.0
974ca191307bd049cfd54d7f46894bda,2,32.0,1095.0,2.0
1d45efe54ed020191d042f211c67e3e6,33,58.0,238.0,1.0
be6af245991a48428af99a41d435a967,69,58.0,1100.0,1.0
599b9a3d9c298617c14e46f9fbd69e6d,28,54.0,405.0,1.0
47244bec4766d72c07ac4ff4c6e3643d,61,48.0,636.0,1.0
85f1f613e747809a5ffb00e24be53a17,69,48.0,567.0,1.0
436bf2a431efe073ecbc70a9f386c43d,2,22.0,716.0,2.0
30946b89ab774bc5948fe71e2a5a18c1,15,53.0,520.0,6.0
4d6455398852452e278307faa4b33243,6,30.0,459.0,1.0
62adcadc023b9522609deb356ef61e22,29,60.0,261.0,3.0
34a20027accead2b0583ecb2f23ecd89,17,39.0,374.0,3.0
5f1385d66bd4d682a54f64750dcd6e12,37,52.0,206.0,1.0
e21168771dfd5b8081e387b4f6bf348a,11,52.0,340.0,3.0
04ffe00c7b8e5a885cbee1e660c03ec1,11,60.0,257.0,1.0
15b426dc0ced05731bccc627672da992,71,59.0,412.0,3.0
9180d7309e37155f1e660fc6f47144a1,40,54.0,265.0,2.0
7566a0d45390f5cbd78e84c2da344ea7,31,57.0,217.0,1.0
20e2382efc8ddc07bf7a5b073b807aaf,69,54.0,1394.0,2.0
52ada234d16d3991c1b9546f817de10d,10,45.0,128.0,1.0
102dcaa9a937dc2002c96aba5efb4125,31,54.0,156.0,1.0
62439091ff986a3885bfd6d299d84fad,69,46.0,3985.0,1.0
0a993efdfa2bf9550a204422cb783f6e,21,55.0,875.0,5.0
d8c9e14285c979ea59c903e9fcb7adff,17,45.0,287.0,1.0
d9ea9420465fc556ce17ef4ed487d19b,28,52.0,126.0,2.0
2a614df9d112a6d7537bb9d12f54c992,38,55.0,592.0,1.0
3a4b94529295cc19919c8175269cef41,34,60.0,789.0,4.0
2afed8b12ad312739a142b07963022ab,6,51.0,1244.0,3.0
d6438c0c4d8abdf38d5d41ebd5115d8c,71,46.0,128.0,7.0
dea414cc167dce4f2716b1315a274221,14,52.0,717.0,2.0
1e82f60de174b6da6060c0a010c79af5,10,60.0,678.0,1.0
5b692e915575c7392ca5cd5cd53623eb,11,53.0,534.0,1.0
3a0e7e31f2b6dc5267212ba86bf954ba,29,41.0,66.0,1.0
ce780092a7b8d9135b4f5f1ce81676b7,29,43.0,886.0,1.0
3f3eb2d34d94b735af4a339f16990a2a,7,53.0,908.0,1.0
ebb79eda16c32c1043681fc190cd7885,10,29.0,643.0,1.0
3e42d831fb778055c9e451b3c5b1455f,15,52.0,1916.0,5.0
039a0f963eb67b5eeb071037c4348304,11,57.0,347.0,1.0
a924600d92abc66a44d4f7ff744c6a73,7,46.0,578.0,1.0
d809043dce31d9d023f51ed2addd109c,7,47.0,1920.0,1.0
3b2e3181eeeb71ac93a6749af56f441a,34,59.0,2087.0,1.0
5690cd92f81ec2abd064eeae7f73dc4d,7,37.0,367.0,1.0
2610ff4563843c9568e1f9c870623ca2,11,45.0,711.0,1.0
926fa3d1ac44444ff42e513e110e3f95,35,56.0,320.0,1.0
eba44d0096d2d56fcd75700aa2f58dd6,50,33.0,2403.0,1.0
9f8a5ad7f2c892d07b91b9c26078f81f,10,58.0,992.0,1.0
ae739422fe9f4c789d6de22979469b17,73,55.0,248.0,1.0
2beea650eac6b94bc9d446cd71a5e14c,35,46.0,272.0,1.0
0f61611dfa94e43c834c949dd351ff0a,11,60.0,312.0,2.0
e296faeae4edac03ac7a501da81f4116,65,43.0,574.0,1.0
4d9fbffe92338d9e215c9d92777b6244,67,58.0,575.0,1.0
c90de905bf7782cb29dffb37aef20f12,6,53.0,400.0,1.0
68b701135753c952b7a5f5d221b0b656,66,38.0,2030.0,1.0
7ab409679afd6ba99a47349582cce61e,6,54.0,351.0,1.0
4bcdff182b427d87fc8fc093cd981b71,69,58.0,413.0,5.0
75ce8503131504051933f2643af23fa9,28,53.0,448.0,3.0
ed974986a2d2c9660b9eefb074fbdce1,69,48.0,324.0,1.0
d6cecdfb6f6bbe4de8da8f03c5b78e41,17,43.0,594.0,3.0
37646bfc0cbe0f97d4451cb08fc99884,31,60.0,230.0,3.0
d6ecebd816a300d34f3265ad2c4859aa,19,57.0,2066.0,1.0
eedbbaefd0dc541f15678e486086bc7b,11,53.0,1564.0,1.0
ffbad66f835d61df48f8d43cf2745a04,69,41.0,2679.0,2.0
0ab97ae49a5709c1dbd5d90e5ed878b3,33,59.0,607.0,6.0
f576e1296fd955eb4136323f21d16a25,69,59.0,2134.0,1.0
a71d26274bef4311fd7a7f15a177bc01,38,57.0,1238.0,3.0
e2d78d994c7caa66db1c2323d75a35ff,65,19.0,498.0,1.0
8ebd2d5c69ef31cc2358306668d7263e,7,55.0,261.0,1.0
074226ad690393a840c3244e3a23a99f,71,37.0,558.0,4.0
cf7a28b30cd0ff671d84aa780b4f8692,73,58.0,855.0,6.0
22683dff46c7a3265b944dfeb8491daf,6,54.0,2240.0,2.0
768776c3aa459e4a6e143644cd632808,14,51.0,1348.0,2.0
4396b5f0483e372aafe83f08ffdc7760,69,58.0,958.0,3.0
c6a1687dd947ad226fb4387621818ce0,50,59.0,1318.0,1.0
7eca7f39c5b69ebc6900b9d32c4f39a7,32,40.0,303.0,12.0
73f0d40622a433a22c2007f2b457d107,65,45.0,951.0,2.0
9e6b5c5b0135dbce365e6774a47de1d2,50,42.0,1326.0,1.0
348c92d101d10c17e412b99d7488281b,7,47.0,332.0,1.0
147b7b9fb6f088593900e8dc6061c050,71,48.0,150.0,2.0
e1d470940db997c29534aca073a68b7a,69,60.0,941.0,8.0
0ce027751d3acd18e554ca3e4ccef4f9,29,58.0,329.0,4.0
19c676520831a07479c0d774ce6f2a8e,11,25.0,558.0,1.0
c950431dae08e48803ff6dadad0bb547,18,59.0,1591.0,1.0
395a9f82c897d14b9cc4ca054c4db947,1,34.0,1094.0,2.0
8d825d8938d01e92007f654497afaeae,6,63.0,188.0,1.0
9372f9943ba1b411b59612fadb01f6d5,11,50.0,349.0,1.0
efdfa1e98962b2565de3217b2b6ec69b,10,57.0,882.0,4.0
806fa95811fef10fb00fe3fb4e9e85e0,6,49.0,720.0,1.0
b1cebf4df94c3c306e352e2ef692835b,11,46.0,200.0,1.0
0dc56fcf15c7f9f1e4bc67ddaafc6bc7,11,59.0,303.0,1.0
c0097bce11c715b94f292769b5cf1c83,,,,
972a8ab10ac9abdf1204d752c2cda8f0,28,53.0,128.0,2.0
193a4db25b7957d001b0eb7f93126cc3,69,58.0,3604.0,1.0
c58fd2105adfe80a817dfa5a76a52c53,28,60.0,418.0,1.0
bf4005e8763fc99f57dabb2368f2fb4f,2,34.0,561.0,1.0
7f229007fe28aafc7418c7274c4e638e,,,,
177f37a01149c959266701c1f7cd368b,65,53.0,1227.0,1.0
6d2ba6a82e21ad20be1b7f11e51f023c,18,48.0,513.0,1.0
72e368f7d7a924a4290c84121a548f90,29,42.0,712.0,1.0
19c1258135c0ef52f270afb560a2fa95,7,60.0,1330.0,2.0
404dbd29cb4378c9952e1b909f62215f,32,34.0,240.0,12.0
90c1ecdb72ab40c3aafe7e49bff9d75e,6,56.0,2042.0,2.0
a017956a9309a7bc49a0937a0cd52717,36,55.0,947.0,2.0
90a2802bfc28b0d7f92f56eca9ba7e07,17,60.0,1280.0,2.0
86c3ca5d101c49be836a95c77f369c84,6,43.0,523.0,1.0
d8d9ff6ac136f213db1bcef69b63fe95,28,48.0,1304.0,1.0
e7f4f9a977c513c749d40a87530ff9dd,33,44.0,366.0,3.0
d71c969509acc408f343e894222fa433,69,60.0,220.0,2.0
b47c7e3732ff91c16c7c2d60c7abb839,6,43.0,802.0,1.0
0cc216142b0700124a3c3b7758fe340e,73,51.0,1276.0,1.0
d4a2596a4ad75d8ee01f0fa82e30437f,11,53.0,462.0,1.0
6dc1db07c08f5786aee5239251fd407f,73,55.0,519.0,2.0
fcd2f8061fa66a9e486381017e3ffa31,29,53.0,553.0,2.0
0338cbc5751c433970f3f10601824145,6,48.0,145.0,1.0
10acd9a0fe69a44cafea53f9aaba82e5,33,43.0,166.0,1.0
e9c9f66ce2f88cbf4dfcb4edce204066,18,53.0,623.0,2.0
736763a4badc2d630822c0a1c9ba9e0b,11,59.0,1403.0,10.0
8f8f0b7ae86b6c3d3c2f25737543944a,31,52.0,1363.0,2.0
378d8c570c13e143d6318e910a5a78e3,28,52.0,166.0,1.0
24d78921fdd4d787f355a2325a1dc8e4,7,46.0,1527.0,1.0
21665f94a5caa0ee7918dc2f396f9c1b,11,47.0,484.0,6.0
99353a54922da11954c33b4ea3aae09e,10,57.0,87.0,5.0
5ee30912ca3e462971e1334ff50df3b6,2,58.0,870.0,2.0
d1a49381b65b4cd7e63581c0b0a9a0bc,28,60.0,369.0,1.0
2c26f8751612f77ff4c6a906d5a9cd60,18,37.0,235.0,2.0
2b9c06b4c433e420dfbf04808b9886b6,41,33.0,918.0,1.0
ad9618808cfdd644c77a9b9032e79635,69,30.0,221.0,4.0
ae358737db8127977d353a807175ca79,35,48.0,1406.0,3.0
26ab8ffefd5ded60390ca0ee6f667277,71,17.0,98.0,1.0
1ea8c173bb8c3e6cf23f5aac4e45faac,69,45.0,2578.0,1.0
5f4748e4d7a418502d65aa35e0c47a14,19,56.0,542.0,1.0
98e3e3a65ab2478b5b328243ef588bfd,29,47.0,759.0,3.0
1b63116131e619520822ccaa7b6a6690,28,58.0,127.0,3.0
e64b840cc27ee2491507d415a8b28443,7,59.0,458.0,1.0
1f897ba5ec6370f37151b3f1a72ca526,29,48.0,709.0,6.0
0a7affe71227bea0d5c6fd771d57c887,45,44.0,876.0,4.0
54ed48439476c7e984498c398fbaff6d,11,46.0,1329.0,1.0
099659ce461511963c0983cd4a5cabf1,7,58.0,1307.0,1.0
1b08e61232dcc1ccf6bf71bcb2842839,7,62.0,1621.0,1.0
b45a19fe06a348853cf4c0bdcdfb68f8,36,40.0,508.0,2.0
17d64e13187479dc66541e65411a171b,10,39.0,554.0,3.0
4278859868d181ed3f1dd51fc323e0d1,6,31.0,122.0,1.0
9b79dbfb9577555719ec45ea0686391b,11,55.0,773.0,1.0
c68f58ee4873b0a79084030073bf40a2,27,27.0,458.0,1.0
d77649602c0ea9ec89223a221f8b6066,17,55.0,640.0,4.0
2e40d13fb2de911c1b8d437dc54645e0,69,31.0,486.0,1.0
7857102ad783c73caa55c5acbbaa8cbb,18,21.0,618.0,1.0
5775c16ba15426f8be993ac19aa97507,2,52.0,1731.0,4.0
3c5ab34ea8b964009a10e8712637ba62,65,49.0,304.0,1.0
a4b7dfa4554005e2ab8d20e429613002,31,59.0,250.0,1.0
17334e47db9ccf364216799df2eb3840,11,59.0,887.0,1.0
99c4b0dc6af206e2744d3a3fb4bcc28c,69,37.0,1023.0,1.0
5143f7313a7c3d24f936273dc1930d75,7,47.0,886.0,4.0
57de6a3154415598a80718fb810df802,35,31.0,374.0,1.0
3eb929d6ceaf29e52fc433ccc62af29c,69,33.0,1375.0,1.0
2a704582055949915ab32c6dd917a0be,19,54.0,1012.0,1.0
6002f4baf5a88ab9ff3427a3cc281145,69,46.0,582.0,1.0
9ed6df9da4eafdc297afdeb142d7aed1,2,58.0,679.0,4.0
b778cefc75048156f30999ad46c08ea9,2,36.0,983.0,4.0
eed8d7a3b63543734fb12497edd6cf84,33,42.0,456.0,1.0
523b2d9543645d3564a873e21af3d371,29,57.0,558.0,2.0
a2ec54784c9cc3b54dbfc03cf288e6df,28,51.0,749.0,1.0
0ab059438fe111c13c78aa46f939ac44,71,53.0,408.0,3.0
459104a31ba114508b8709860d1a4275,73,51.0,186.0,1.0
dfacd75badad0a90956707833c7a25fc,11,54.0,351.0,2.0
058070cf8c6bbb8c8943eea98c20c26b,73,55.0,703.0,6.0
f76b26b2d20895a71ea98b496693703a,7,53.0,348.0,1.0
120e188da9c8a10ba934d1cb16db8705,2,44.0,624.0,7.0
d129b9db14174ca6f4d9aed4b8c10ee4,3,57.0,2162.0,5.0
d0701b0758ec05b49cafb491a99b628d,71,45.0,809.0,1.0
1d1a7de8ab9ebae611d90e8667de3089,28,48.0,207.0,1.0
607c1875764e88c7266cf42d2701c959,19,34.0,365.0,1.0
832cc42168c69511e311dd5f1f35337b,73,54.0,145.0,4.0
6c5a34811bedb6188b3a3ccb9eeebc47,19,22.0,165.0,1.0
68555b1bff49b9ffd41b017acf3720bc,2,60.0,274.0,1.0
7cc96a63e1f9579ddb942b04f6c1fd05,20,59.0,320.0,1.0
2a3eed82b43f60d9f27a247560ddd859,33,58.0,213.0,3.0
e507a02d77ca05f0fbd4783af9c1e1d5,10,48.0,273.0,2.0
0f3439b76c6fa6601cc376c04eec3117,18,56.0,379.0,2.0
00208ad7cb1ff48aae99f265229d46f7,38,60.0,755.0,6.0
f3fda961dc8ac6999761ba5b0578d7ed,14,63.0,1440.0,3.0
d4225f8d046a32e2d122b917d488bd4a,14,63.0,687.0,2.0
f81ef28419e11afe0372c70d105fdaae,28,59.0,416.0,1.0
673b7663f59e93262a2e393b7dfaf5d5,38,51.0,394.0,7.0
a82451817be3577b4c49a1a500c1549f,73,59.0,1114.0,3.0
d10b7198a51cb3420a91d0146f834c93,6,36.0,1087.0,1.0
1a519a65d73d2157b5d47f1895ec4f64,69,56.0,661.0,5.0
616af7f732ed9aa3fad9a53219f889aa,6,49.0,1750.0,3.0
65116322ca7fe067293ee348fbc4378a,10,59.0,549.0,3.0
f4881a5a647cde02c201f43916542d6a,28,54.0,204.0,1.0
a7e252f5283ad7c26970dcd3be6f2b54,14,55.0,285.0,1.0
f79a280fa3c1ddc114d34ab273df6ce2,45,52.0,1074.0,1.0
2bf375fb77e519231f9af82a4b08cf7b,6,53.0,553.0,1.0
9932071f2a2baa5fc50f0a19d0f60a1e,20,60.0,2438.0,4.0
505c3cdcbf7c6acdf0e946d89c8a8385,29,47.0,1387.0,3.0
ed93698b6ddb23f865e69f111a7d454b,50,40.0,2137.0,1.0
8ef02560765e441c161a9da360080702,33,60.0,589.0,3.0
559b9b6c4fb62bc83796240cb7bb3d30,28,54.0,617.0,2.0
4b5af3a5412d713af5bba8e59319e3c4,,,,
2a89d0c8a6313b016dcdc7c38458375b,7,59.0,703.0,1.0
3603687e6ce486d909d0100126f27c81,19,42.0,2461.0,1.0
a08f06b17d824306628cca1d29fcea65,11,59.0,881.0,2.0
15d1ef9ab700f49ce67adbdbe7ab5dc4,3,54.0,1049.0,1.0
b92e94607361df83b1adbe8e649397f4,69,48.0,2639.0,5.0
a8c297079c171ec8904f8cd90f11ad61,73,57.0,1076.0,3.0
917790930e48d65a808799e5bb4c663a,29,59.0,1271.0,3.0
9746e6f722c4dcee24f74376f5cff749,6,59.0,272.0,1.0
ba8a8d32e1f7572ca3161bbe1ad333e0,35,26.0,123.0,2.0
724f3fa3fdb4940c4fd4996a3596f560,7,59.0,629.0,2.0
563a826b0121408db6a2f7cb23f8a75e,27,24.0,1495.0,3.0
322aa3d90d93fbe9eb275b7c8f19a99c,16,59.0,218.0,4.0
ca2c266c57cdce121a672719239f99ec,19,21.0,608.0,1.0
e8da6eea6bc6243b50c4eea8502d7c2d,2,59.0,2046.0,6.0
5402d14ba0dc69d530a5785ab255f5e0,33,39.0,210.0,2.0
cc294592e31f3c675a091a771a6b6fc2,73,55.0,840.0,1.0
a82c46bd3001e969a5ba7956766f04fe,6,48.0,1459.0,1.0
4b5a992499e06472a0344d8d0fed0bae,14,47.0,1077.0,1.0
